Timestamp,Electric Demand (Student 010 > Electric Meter) [(kWh)],Outdoor Dew Point (Student 010 > Weather Station) [(deg. F)],Outdoor Temperature (Student 010 > Weather Station) [(deg. F)],Optimal Electric Demand kWh (Student 010 > Electric Meter) [(kWh)]
05/11/2016 14:11:59,149.8842541,50.8640057,61.9520266,161.0201375
05/11/2016 18:11:59,86.59523137,52.1959943,56.8040057,106.3480127
05/11/2016 22:11:59,63.83360977,55.04,55.94,69.97003035
05/12/2016 02:11:59,109.0284418,56.33598955,58.3519886,90.12176165
05/12/2016 06:11:59,201.1671139,59,67.1359943,176.8779394
05/12/2016 12:59:59,198.7400363,60.08,68,194.6599618
05/12/2016 16:59:59,102.4319972,60.079988,64.04,130.8801117
05/12/2016 20:59:59,64.25200564,59,62.96,86.96013456
05/13/2016 00:59:59,57.67598684,57.920006,60.98,63.68997522
05/13/2016 04:59:59,176.80385,57.920006,64.94,156.1399567
05/13/2016 08:59:59,172.4360485,60.079988,62.960006,150.4200497
05/13/2016 12:59:59,155.2040411,60.08,62.960006,159.9299981
05/13/2016 16:59:59,91.62399816,59,62.06,115.0300423
05/13/2016 20:59:59,64.28802036,60.08,62.06,74.17003772
05/14/2016 00:59:59,57.00000047,60.979995,62.06,57.19001483
05/14/2016 04:59:59,54.35998391,57.02,60.980006,64.50997861
05/14/2016 08:59:59,59.83600053,44.960045,71.059966,86.28012578
05/14/2016 12:59:59,59.90000591,37.040011,75.02,62.1500505
05/14/2016 16:59:59,66.94396209,46.039983,66.92,53.500011
05/14/2016 20:59:59,66.00000844,37.940017,57.020005,72.57001806
05/15/2016 00:59:59,95.43599529,35.96,53.959995,71.08000328
05/15/2016 04:59:59,84.82799973,40.999983,55.94,77.01998072
05/15/2016 08:59:59,79.71199404,40.999994,66.919984,77.63000967
05/15/2016 12:59:59,79.72400104,35.060027,66.919995,71.51000922
05/15/2016 16:59:59,91.559931,37.940039,62.06,67.79999222
05/15/2016 20:59:59,90.3999382,32,57.020005,72.53001767
05/16/2016 00:59:59,117.34389,32,53.960011,85.3199205
05/16/2016 04:59:59,284.2995307,33.08,55.94,189.1799132
05/16/2016 08:59:59,309.3840265,30.020022,64.04,188.2100036
05/16/2016 12:59:59,297.8120442,30.919995,64.04,188.8600545
05/16/2016 16:59:59,154.7759485,37.04,57.92,120.0700383
05/16/2016 20:59:59,111.4680311,44.059989,55.94,108.6100984
05/17/2016 00:59:59,103.2399722,37.040011,53.960011,72.65999161
05/17/2016 04:59:59,308.4437126,37.94,62.06,185.2797418
05/17/2016 08:59:59,307.9040376,37.04,71.959984,203.0200198
05/17/2016 12:59:59,306.4280414,44.059977,69.980017,206.7300513
05/17/2016 16:59:59,126.4800099,44.960011,59,124.9800839
05/17/2016 20:59:59,109.7159833,44.96,51.080011,92.83011778
05/18/2016 00:59:59,66.71998098,42.980006,48.020005,66.46998656
05/18/2016 04:59:59,304.9236035,46.940006,57.92,162.8597859
05/18/2016 08:59:59,320.100014,48.020005,71.959978,188.9800581
05/18/2016 12:59:59,218.1085694,48.020005,69.080005,203.040062
05/18/2016 16:59:59,90.59604047,49.999994,59,125.0500713
05/18/2016 20:59:59,104.3360177,51.079994,55.04,99.45010911
05/19/2016 03:47:59,175.0775645,51.08,56.8039937,121.4858914
05/19/2016 07:47:59,209.1263983,50,59,158.1339453
05/19/2016 11:47:59,189.3472578,51.98,55.22000525,148.5659827
05/19/2016 15:47:59,92.4856788,51.98,55.94,103.5800922
05/19/2016 19:47:59,65.55841314,53.77999475,55.94,88.0079944
05/19/2016 23:47:59,58.77120418,53.06,55.04,61.69399866
05/20/2016 03:47:59,137.842288,51.98,55.94,124.32187
05/20/2016 07:47:59,168.1847756,52.8439937,60.58398845,160.9719443
05/20/2016 11:47:59,173.3135815,53.77999475,64.54398845,168.3579874
05/20/2016 15:47:59,91.42569046,51.08,61.37601155,123.6660862
05/20/2016 19:47:59,72.89839937,47.1560063,55.43601155,90.55004404
05/20/2016 23:47:59,62.10961218,46.94,53.06,66.37001458
05/21/2016 03:47:59,54.17119181,48.02,55.3639832,69.08799528
05/21/2016 07:47:59,59.4503989,46.04,60.58398845,98.04195252
05/21/2016 11:47:59,62.27200245,46.94,62.06,77.30398291
05/21/2016 15:47:59,60.86240264,51.08,61.7720231,66.06398816
05/21/2016 19:47:59,86.63505064,51.08,55.43601155,72.35794628
05/21/2016 23:47:59,95.30798693,49.1360063,52.1960063,60.66400887
05/22/2016 03:47:59,95.3064234,50.2160063,51.79999475,56.27599668
05/22/2016 07:47:59,175.0831875,51.79999475,55.75999475,64.58996442
05/22/2016 11:47:59,185.2183898,51.98,64.43601155,60.13599901
05/22/2016 15:47:59,81.81442469,53.06,58.3520126,50.77998425
05/22/2016 19:47:59,90.40879489,51.26000525,54.1760063,54.56797982
05/22/2016 23:47:59,92.35278264,51.08,51.98,66.04596051
05/23/2016 03:47:59,165.5507977,53.06,58.60398845,134.545908
05/23/2016 07:47:59,169.9327921,54.1760063,66.1279769,190.6279256
05/23/2016 11:47:59,181.703979,57.63201785,68.39601155,215.1058756
05/23/2016 15:47:59,89.55119753,51.08,75.63201785,174.3479848
05/23/2016 19:47:59,96.75520826,53.96,69.47601155,151.0239992
05/23/2016 23:47:59,92.01920149,53.96,66.41601155,69.06403366
05/24/2016 03:47:59,255.3222423,55.94,70.9519706,167.0040194
05/24/2016 07:47:59,322.3856112,53.96,78.98,218.1860232
05/24/2016 11:47:59,236.2790271,59.2160063,77.61201785,238.5241007
05/24/2016 15:47:59,100.6296878,51.08,56.1560063,137.4320838
05/24/2016 19:47:59,69.97919554,49.1360063,53.06,107.5360151
05/24/2016 23:47:59,62.70320674,47.8039937,50.2160063,62.94401995
05/25/2016 03:47:59,110.4614891,48.02,51.08,111.793861
05/25/2016 07:47:59,136.0951896,47.1560063,51.98,144.2759757
05/25/2016 11:47:59,144.6631944,45.8239937,51.98,142.5920085
05/25/2016 18:35:59,78.06882427,42.4400055,48.02,80.74400006
05/25/2016 22:35:59,63.59921496,39.3800055,42.98,67.17400281
05/26/2016 02:35:59,88.12944871,40.8559813,44.0239692,97.11185138
05/26/2016 06:35:59,205.8255737,42.1879879,57.7759813,174.7739475
05/26/2016 10:35:59,211.901621,42.8359813,66.02,192.8139463
05/26/2016 14:35:59,131.6218918,43.4120066,57.9560308,154.8221658
05/26/2016 18:35:59,85.76978898,42.98,50.7920121,97.01402726
05/26/2016 22:35:59,69.40082635,42.4400055,46.94,69.61003942
05/27/2016 02:35:59,96.82623412,42.8359813,46.9759703,95.87981942
05/27/2016 06:35:59,211.2991881,47.5879934,59.7559813,172.3479576
05/27/2016 10:35:59,210.1696384,47.3720066,62.96,177.4819895
05/27/2016 14:35:59,128.5362738,46.8320121,59.5760253,146.784158
05/27/2016 18:35:59,100.3288385,50,53.4200055,95.73201271
05/27/2016 22:35:59,57.62639778,52.4120066,55.04,69.12403092
05/28/2016 02:35:59,55.96642356,48.5599945,51.8720121,58.78199071
05/28/2016 06:35:59,67.55044398,46.5799945,57.7759813,89.48793168
05/28/2016 10:35:59,65.18403324,40.3520066,64.94,77.52401717
05/28/2016 14:35:59,63.19439912,35.2398955,62.5640242,61.57401564
05/28/2016 18:35:59,68.98320457,37.1840187,53.96,67.81598497
05/28/2016 22:35:59,69.75600587,39.02,46.94,67.09000489
05/29/2016 02:35:59,62.27363082,42.8359813,51.5479329,72.95392123
05/29/2016 06:35:59,84.77047306,41.6479934,68.7559813,85.76799768
05/29/2016 10:35:59,87.55288783,38.7320121,75.92,73.39601949
05/29/2016 14:35:59,69.01052599,42.4400055,70.7720121,63.84001406
05/29/2016 18:35:59,69.52799719,45.6079934,60.5840242,63.3239912
05/29/2016 22:35:59,20.51551343,44.96,51.08,63.24796804
05/30/2016 02:35:59,0,46.04,53.0239692,118.1077578
05/30/2016 06:35:59,0,48.02,71.4559758,200.5259886
05/30/2016 10:35:59,0,41.3960363,80.96,190.7300342
05/30/2016 14:35:59,0,49.3520066,75.4160363,157.7161436
05/30/2016 18:35:59,0,48.5599945,63.7520121,116.5440425
05/30/2016 22:35:59,47.67568858,51.08,55.94,69.7880594
05/31/2016 02:35:59,148.9659168,52.8079824,56.6239637,107.7097525
05/31/2016 06:35:59,221.2447786,55.94,68.3959758,187.1839664
05/31/2016 10:35:59,229.8911908,56.3720066,73.94,209.4899594
05/31/2016 14:35:59,134.8922938,51.3680374,66.4160363,174.6542081
05/31/2016 18:35:59,92.7384947,44.8520121,59.4320066,125.5140215
05/31/2016 22:35:59,75.45847808,46.5799945,60.08,87.11412015
06/01/2016 02:35:59,104.4925138,50.2159868,58.5679934,95.71579461
06/01/2016 09:23:59,210.0839194,55.04,65.3719931,167.0659633
06/01/2016 13:23:59,183.7874854,57.37999425,62.60000575,168.2460512
06/01/2016 17:23:59,100.692059,59,61.6280069,119.9940772
06/01/2016 21:23:59,75.328161,59.4319931,60.98,74.25409385
06/02/2016 01:23:59,76.40376898,60.08,60.98,72.6478804
06/02/2016 05:23:59,172.9031697,60.98,62.96,155.1739856
06/02/2016 09:23:59,172.8480068,58.5680069,61.6280069,149.6819909
06/02/2016 13:23:59,149.6810131,57.56000575,60.43999425,147.2740654
06/02/2016 17:23:59,82.14646289,57.56000575,61.6280069,102.5600623
06/02/2016 21:23:59,64.67602734,55.04,56.73198735,68.8740437
06/03/2016 01:23:59,71.55823979,51.98,57.02,74.6959103
06/03/2016 05:23:59,188.906309,53.60000575,61.6639747,165.9239536
06/03/2016 09:23:59,206.0319822,51.98,74.3719931,199.087998
06/03/2016 13:23:59,181.7874779,51.08,74.3719931,217.9040932
06/03/2016 17:23:59,104.8744492,51.98,69.40402645,161.3140609
06/03/2016 21:23:59,73.74405763,53.06,60.08,90.53811839
06/04/2016 01:23:59,60.98883902,51.98,57.56000575,61.0199901
06/04/2016 05:23:59,98.14639619,54.3919931,69.22398045,81.49195636
06/04/2016 09:23:59,95.54318117,51.98,79.6280069,73.64605469
06/04/2016 13:23:59,67.45599412,58.7839862,80.60000575,49.00802191
06/04/2016 17:23:59,74.53117273,58.85601955,70.8080184,55.24395298
06/04/2016 21:23:59,72.03440348,57.02,65.5880069,58.90400441
06/05/2016 01:23:59,90.93914194,55.94,62.06,53.84400569
06/05/2016 05:23:59,126.867344,55.04,74.6239747,65.54999872
06/05/2016 09:23:59,92.53273041,51.08,82.39999425,59.44402102
06/05/2016 13:23:59,87.01215218,53.16801265,84.02,56.55400185
06/05/2016 17:23:59,67.57597214,55.94,74.7680184,58.08799987
06/05/2016 21:23:59,69.91518973,53.06,68.2160138,52.83798997
06/06/2016 01:23:59,146.1554566,54.3919931,62.96,137.4877469
06/06/2016 05:23:59,227.6655854,52.6280069,71.06,217.8739811
06/06/2016 09:23:59,231.210388,60.08,73.14801265,209.0579628
06/06/2016 13:23:59,197.988327,50.79198735,72.7880184,191.5021768
06/06/2016 17:23:59,111.3104044,60.98,64.79601955,136.4680379
06/06/2016 21:23:59,60.50566029,60.98,62.96,86.60211736
06/07/2016 01:23:59,73.95977268,62.06,62.96,74.17384756
06/07/2016 05:23:59,180.5999678,64.94,66.37999425,166.7339322
06/07/2016 09:23:59,202.3799606,66.02,71.06,193.2639392
06/07/2016 13:23:59,200.1755755,66.56000575,72.75198735,214.6681075
06/07/2016 17:23:59,104.5288048,60.62000575,67.42402645,116.2420899
06/08/2016 00:11:59,59.49916723,53.96,59,63.08197593
06/08/2016 04:11:59,164.7143107,53.06,60.08,136.3678854
06/08/2016 08:11:59,184.1806681,52.1959928,69.8719736,189.7959645
06/08/2016 12:11:59,209.9360607,46.94,71.780006,203.0959791
06/08/2016 16:11:59,105.9343717,46.94,66.02,147.5200593
06/08/2016 20:11:59,84.39609027,51.98,60.5840132,128.7301473
06/09/2016 00:11:59,63.43517269,51.98,58.7840072,64.6379824
06/09/2016 04:11:59,163.0903627,53.6359808,60.08,139.2438855
06/09/2016 08:11:59,176.9935849,59.2159928,66.02,169.7340125
06/09/2016 12:11:59,182.9296023,62.06,69.08,189.4059658
06/09/2016 16:11:59,98.43274611,60.800006,66.92,157.6321336
06/09/2016 20:11:59,86.95282077,58.1359928,64.760006,107.7261785
06/10/2016 00:11:59,59.18237419,60.259994,62.06,60.04396653
06/10/2016 04:11:59,153.8367214,62.239994,64.04,147.8679187
06/10/2016 08:11:59,168.8128097,65.1559928,66.92,169.8239812
06/10/2016 12:11:59,170.2384801,67.1359928,69.259994,194.7779391
06/10/2016 16:11:59,92.46074931,66.02,67.1359928,134.6101493
06/10/2016 20:11:59,65.28885611,64.04,64.94,76.64203693
06/11/2016 00:11:59,55.71199667,62.96,64.760006,57.43000967
06/11/2016 04:11:59,57.54958021,64.04,64.219994,58.4619806
06/11/2016 08:11:59,61.46562088,64.5440132,70.0519676,105.5741269
06/11/2016 12:11:59,64.84560381,61.8440072,77.6480144,71.2660028
06/11/2016 16:11:59,68.127976,52.2320276,69.08,62.37600013
06/11/2016 20:11:59,66.98563675,48.92,59,75.32200693
06/12/2016 00:11:59,59.57839992,48.92,57.740006,70.3080064
06/12/2016 04:11:59,81.04407853,51.259994,62.96,72.07198727
06/12/2016 08:11:59,90.29206173,53.239994,72.5719796,73.12200293
06/12/2016 12:11:59,81.75510563,54.8240072,78.800006,62.18400287
06/12/2016 16:11:59,60.03997213,51.98,75.02,61.11599947
06/12/2016 20:11:59,67.37600333,50.6480144,65.7320396,60.76405387
06/13/2016 00:11:59,78.43337088,45.8240072,61.8440072,89.3937932
06/13/2016 04:11:59,203.243044,47.1559928,66.92,202.1259145
06/13/2016 08:11:59,222.4128158,48.02,74.3359868,203.7219796
06/13/2016 12:11:59,219.5584305,50.6480144,76.1359928,223.4321246
06/13/2016 16:11:59,106.7191824,50,69.08,144.0260455
06/13/2016 20:11:59,74.11520989,52.1959928,62.780006,131.0961798
06/14/2016 00:11:59,68.72876491,54.1759928,62.06,69.67999433
06/14/2016 04:11:59,201.3102594,61.1959928,69.08,168.3618119
06/14/2016 08:11:59,238.1576055,65.3359868,74.3359868,217.3459125
06/14/2016 14:59:59,115.7524061,66.02000625,77.00001375,188.1804023
06/14/2016 18:59:59,94.79606828,64.04,66.02000625,130.1200556
06/14/2016 22:59:59,56.58414936,64.04,64.94,79.66011757
06/15/2016 02:59:59,201.9752842,66.91998625,68.00001375,147.3696478
06/15/2016 06:59:59,241.1719999,62.96,82.03998625,219.8400026
06/15/2016 10:59:59,236.8879968,62.06,84.92,249.7499635
06/15/2016 14:59:59,114.0723929,60.98001375,84.02001375,202.8602949
06/15/2016 18:59:59,101.3200705,60.98,77.00001375,163.9599901
06/15/2016 22:59:59,66.38800244,60.98,71.96,90.39019285
06/16/2016 02:59:59,196.8754105,62.95998,69.08001375,133.4597576
06/16/2016 06:59:59,203.26395,64.94,68,161.9399587
06/16/2016 10:59:59,222.9960042,64.03998625,75.92,241.4297322
06/16/2016 14:59:59,114.1562996,42.9800275,80.05997875,182.4700614
06/16/2016 18:59:59,97.07606217,44.0599925,71.06002,130.640009
06/16/2016 22:59:59,70.16815975,42.08,62.06,72.11014771
06/17/2016 02:59:59,183.8955036,46.94,60.979965,137.7995705
06/17/2016 06:59:59,212.2719889,44.96001375,71.95998625,198.2699316
06/17/2016 10:59:59,207.99202,44.059965,75.92,218.8799431
06/17/2016 14:59:59,110.6162959,35.95998625,73.04002,138.0201445
06/17/2016 18:59:59,97.22403472,42.08,64.94002125,117.4899845
06/17/2016 22:59:59,67.96007472,42.97998625,60.08,77.35006681
06/18/2016 02:59:59,86.89984975,44.9600075,57.91998,84.03987271
06/18/2016 06:59:59,137.3839672,44.0599925,66.92,96.54994069
06/18/2016 10:59:59,65.33200186,44.95998625,73.94,64.10005319
06/18/2016 14:59:59,63.60400242,51.0799925,69.08000625,52.15000965
06/18/2016 18:59:59,69.12800789,51.0799925,66.02001375,67.50996569
06/18/2016 22:59:59,66.41201447,46.94002125,60.98,76.34999382
06/19/2016 02:59:59,69.2201695,46.04000625,60.979965,80.04993035
06/19/2016 06:59:59,81.20400161,46.93999375,71.05997875,78.47999833
06/19/2016 10:59:59,91.02797236,46.04,75.02,67.95001632
06/19/2016 14:59:59,58.69211253,50.000035,69.08002,59.45998812
06/19/2016 18:59:59,66.36801161,55.039965,62.96001375,56.50001736
06/19/2016 22:59:59,61.59200881,53.06,57.92,61.71995854
06/20/2016 02:59:59,153.1399515,53.95998625,60.979965,150.8997526
06/20/2016 06:59:59,224.29596,57.02,71.05997875,203.5999663
06/20/2016 10:59:59,222.5039972,50,73.94,220.7599302
06/20/2016 14:59:59,112.0683141,51.9799725,69.98002125,150.2001631
06/20/2016 18:59:59,100.0640324,53.05997875,62.06002,128.3000281
06/20/2016 22:59:59,62.30401808,53.9600075,59,67.9000959
06/21/2016 05:47:59,212.0780962,57.2000065,69.1879714,196.0919668
06/21/2016 09:47:59,222.2215524,59,78.7999935,225.1959702
06/21/2016 13:47:59,169.7315777,55.2200065,77.2160078,221.978144
06/21/2016 17:47:59,112.7999962,60.08,68.3960143,150.7821055
06/21/2016 21:47:59,69.02723449,60.08,64.94,101.6641551
06/22/2016 01:47:59,85.43903299,60.98,65.1560078,85.18783635
06/22/2016 05:47:59,225.4054841,64.94,74.2279714,201.4959262
06/22/2016 09:47:59,242.5927561,68,82.7599935,246.6100159
06/22/2016 13:47:59,183.6436493,68.2160078,80.2400065,247.5561179
06/22/2016 17:47:59,103.2656092,68,73.4360143,165.9920355
06/22/2016 21:47:59,55.67763472,70.8439922,73.94,125.3042013
06/23/2016 01:47:59,86.43812622,69.98,71.96,90.90584963
06/23/2016 05:47:59,216.2974335,71.06,74.4079779,198.2557301
06/23/2016 09:47:59,247.0071848,66.92,84.3439792,248.2599574
06/23/2016 13:47:59,179.226047,62.96,72.3560143,211.9980469
06/23/2016 17:47:59,105.9831881,57.92,66.2000065,151.1040781
06/23/2016 21:47:59,62.7112004,55.04,60.98,110.5961392
06/24/2016 01:47:59,82.55019194,55.04,60.7999935,76.27794504
06/24/2016 05:47:59,198.7440958,50.2160078,69.5839857,170.8080111
06/24/2016 09:47:59,206.4311831,44.96,77.6479844,194.5679169
06/24/2016 13:47:59,162.8307212,39.92,78.98,174.9961432
06/24/2016 17:47:59,99.69361291,42.7999935,69.6560208,118.6700318
06/24/2016 21:47:59,65.44481433,51.98,60.4760143,84.78210443
06/25/2016 01:47:59,117.295491,53.06,59,65.21000867
06/25/2016 05:47:59,125.4292511,59.4679779,70.9519636,89.26196649
06/25/2016 09:47:59,70.63954389,53.96,78.4760143,70.81004767
06/25/2016 13:47:59,62.35838998,53.8520286,78.2600065,50.04401206
06/25/2016 17:47:59,69.89357955,54.1760078,67.5320221,54.93797754
06/25/2016 21:47:59,64.90561494,55.04,60.2600065,58.74200657
06/26/2016 01:47:59,88.86470108,53.96,56.3360143,53.55398137
06/26/2016 05:47:59,88.9086228,55.04,72.7519571,67.88599661
06/26/2016 09:47:59,88.27919347,60.98,80.4560143,59.13002383
06/26/2016 13:47:59,80.34575981,54.4279779,79.1960078,58.78600347
06/26/2016 17:47:59,66.92556135,56.4079779,68.6120221,57.17600961
06/26/2016 21:47:59,60.18242435,60.98,62.96,52.60798404
06/27/2016 01:47:59,142.5811279,61.8439922,62.96,121.9817646
06/27/2016 05:47:59,230.9246904,59.3960143,73.3639792,210.0059117
06/27/2016 09:47:59,240.4671995,60.08,86.8639922,224.6519607
06/27/2016 13:47:59,185.4420426,62.6360208,82.6160208,216.8322023
06/27/2016 20:35:59,68.31440567,64.14798515,69.08,99.420207
06/28/2016 00:35:59,58.55918251,65.5879919,68.6479919,69.58794915
06/28/2016 04:35:59,213.1316778,66.55999325,73.94,209.6916897
06/28/2016 08:35:59,245.1415747,69.08,85.42396895,257.3298594
06/28/2016 12:35:59,242.2352533,67.3520081,85.5679919,262.7019714
06/28/2016 16:35:59,91.27044392,66.55999325,78.08,178.9381862
06/28/2016 20:35:59,66.58004635,66.02,72.3920081,152.7581955
06/29/2016 00:35:59,59.79038077,67.5679919,71.42000675,73.4079889
06/29/2016 04:35:59,205.2037937,69.61999325,75.92,186.0316653
06/29/2016 08:35:59,247.5895978,72.24798515,85.0639622,251.1538677
06/29/2016 12:35:59,243.3296599,70.4120081,87.98,264.5139877
06/29/2016 16:35:59,87.4840135,69.98,80.06,182.3161844
06/29/2016 20:35:59,58.57442907,70.6279919,75.02,152.2021926
06/30/2016 00:35:59,57.6879715,71.06,74.3720081,74.57596617
06/30/2016 04:35:59,199.7958355,71.96,75.92,177.9616811
06/30/2016 08:35:59,233.8751884,71.59999325,82.04,240.4617017
06/30/2016 12:35:59,233.4816584,69.22402295,87.61999325,265.3499228
06/30/2016 16:35:59,90.43286024,71.16798515,78.08,171.6801016
06/30/2016 20:35:59,62.04719076,64.40000675,73.43604455,144.8183099
07/01/2016 00:35:59,56.79839922,64.94,69.98,72.10801177
07/01/2016 04:35:59,47.54241317,70.26798515,75.02,165.8799291
07/01/2016 08:35:59,46.48000825,69.08,73.04,189.3479506
07/01/2016 12:35:59,45.49920396,65.5879919,68,189.6839255
07/01/2016 16:35:59,54.44159883,60.08,63.3920081,130.9701309
07/01/2016 20:35:59,53.96959973,59.9360378,64.94,85.55403158
07/02/2016 00:35:59,57.07359073,53.42000675,62.59999325,64.49001575
07/02/2016 04:35:59,137.2207161,49.7840162,64.94,74.96193685
07/02/2016 08:35:59,116.2698159,42.18798515,75.77597705,87.85813552
07/02/2016 12:35:59,63.1319952,46.40000675,79.6279919,54.03204447
07/02/2016 16:35:59,65.49276589,51.61999325,75.92,49.109994
07/02/2016 20:35:59,68.09280114,51.08,68.14402295,68.64204597
07/03/2016 00:35:59,66.39120336,51.98,63.3920081,56.69800615
07/03/2016 04:35:59,58.6959889,51.87201485,69.98,62.78397457
07/03/2016 08:35:59,59.5720003,51.44000675,81.7879784,65.30002775
07/03/2016 12:35:59,59.43278989,50.79201485,82.94,56.40399333
07/03/2016 16:35:59,61.05837462,59.6479919,75.02,56.58201035
07/03/2016 20:35:59,63.57440627,61.6279919,69.98,53.6620336
07/04/2016 00:35:59,85.65413387,62.06,69.08,97.53377657
07/04/2016 04:35:59,205.5415052,64.57999325,69.98,202.7179593
07/04/2016 11:23:59,246.4687629,66.560007,84.92,251.4839521
07/04/2016 15:23:59,110.2617308,64.94,79.3760308,178.1901431
07/04/2016 19:23:59,82.34800171,65.3719916,75.02,133.1480788
07/04/2016 23:23:59,64.71759204,64.94,75.92,74.49205266
07/05/2016 03:23:59,219.4943929,64.94,74.3719916,180.8459487
07/05/2016 07:23:59,246.2215933,69.08,80.8519846,253.0119189
07/05/2016 11:23:59,244.7928016,68.5759678,89.600007,266.0640151
07/05/2016 15:23:59,110.4376669,68,77.7560238,203.0140878
07/05/2016 19:23:59,66.36088811,69.08,73.04,162.4379446
07/05/2016 23:23:59,60.94719294,66.02,73.94,92.16418231
07/06/2016 03:23:59,204.4512542,66.92,73.8319846,160.9260782
07/06/2016 07:23:59,243.044012,65.5880084,78.8719846,226.049993
07/06/2016 11:23:59,237.7480145,62.5639692,83.1919776,257.4979092
07/06/2016 15:23:59,109.7577246,62.96,77.7560238,197.1720449
07/06/2016 19:23:59,64.88323867,68,73.1480154,153.459902
07/06/2016 23:23:59,60.14480348,68.6480084,71.96,77.82610002
07/07/2016 03:23:59,201.1288572,59,71.419993,152.8078042
07/07/2016 07:23:59,219.8879588,55.8319846,77.7919846,211.6819165
07/07/2016 11:23:59,220.8280356,59,80.06,248.9139295
07/07/2016 15:23:59,110.537705,64.04,79.3760308,210.5242947
07/07/2016 19:23:59,96.03457534,62.419993,71.8160238,149.8239603
07/07/2016 23:23:59,61.2296149,62.96,68,75.36007817
07/08/2016 03:23:59,183.7592301,59,67.3519916,139.0878766
07/08/2016 07:23:59,220.1088057,59.4319916,75.8119846,212.2239031
07/08/2016 11:23:59,221.8767854,58.7839832,80.600007,244.9177933
07/08/2016 15:23:59,104.4825741,55.94,73.580007,192.4600844
07/08/2016 19:23:59,92.02899124,57.02,67.5680084,134.682305
07/08/2016 23:23:59,66.71760401,55.94,62.96,70.38405787
07/09/2016 03:23:59,137.6784206,57.92,67.3879524,72.73602069
07/09/2016 07:23:59,144.8176123,62.06,78.8719846,96.68390231
07/09/2016 11:23:59,64.38800031,62.600007,82.399993,55.10005289
07/09/2016 15:23:59,63.59359561,60.08,76.4240322,48.99197682
07/09/2016 19:23:59,67.287199,60.439993,66.92,59.97598258
07/09/2016 23:23:59,64.65920476,62.96,66.02,54.26200404
07/10/2016 03:23:59,48.74317847,63.6080084,70.2319776,61.50997628
07/10/2016 07:23:59,60.71439365,57.379993,80.96,64.64599697
07/10/2016 11:23:59,62.10799378,62.2039762,81.6080084,54.98600591
07/10/2016 15:23:59,59.34320912,66.02,74.2280154,52.69799168
07/10/2016 19:23:59,55.82000156,66.92,73.04,55.51801307
07/11/2016 02:11:59,199.2329569,68.2159913,72.1759913,159.1017055
07/11/2016 06:11:59,238.4599127,69.25999275,78.25999275,221.0919608
07/11/2016 10:11:59,247.2128733,71.06,78.47598405,223.1218892
07/11/2016 14:11:59,146.5084406,71.96,75.74000725,202.2641642
07/11/2016 18:11:59,58.67764617,71.78000725,73.76000725,144.2060767
07/11/2016 22:11:59,49.39359865,71.23999275,73.04,82.43013815
07/12/2016 02:11:59,104.6352818,71.96,73.76000725,105.5276243
07/12/2016 06:11:59,198.3863366,71.96,73.04,184.6398312
07/12/2016 10:11:59,234.5136312,73.04,77,223.9559293
07/12/2016 14:11:59,140.4692011,73.04,75.74000725,208.9662632
07/12/2016 18:11:59,65.33524869,73.04,74.8040087,132.4360251
07/12/2016 22:11:59,62.19522259,70.37598405,71.96,87.41014903
07/13/2016 02:11:59,105.5544892,70.37598405,72.1759913,109.3777463
07/13/2016 06:11:59,184.5096633,69.47598405,71.78000725,173.4479465
07/13/2016 10:11:59,187.180843,71.06,72.35598405,211.6819717
07/13/2016 14:11:59,131.6083248,69.98,75.52401595,202.2082268
07/13/2016 18:11:59,65.77286312,69.08,71.06,119.0680758
07/13/2016 22:11:59,57.31677016,66.1280319,69.08,76.04204141
07/14/2016 02:11:59,112.0587059,58.7840087,66.92,101.677636
07/14/2016 06:11:59,191.187081,56.62401595,70.9879594,198.5339849
07/14/2016 10:11:59,214.7391743,54.7519681,78.98,228.897963
07/14/2016 14:11:59,153.6836033,56.33598405,79.9520406,226.1441573
07/14/2016 18:11:59,75.4472619,57.41598405,71.23999275,160.9621361
07/14/2016 22:11:59,59.87843003,58.7840087,66.02,95.65623619
07/15/2016 02:11:59,109.1683039,56.8040087,61.59197535,94.11351691
07/15/2016 06:11:59,213.9400064,55.94,72.57197535,193.4438395
07/15/2016 10:11:59,214.1559961,54.64401595,78.08,221.0800689
07/15/2016 14:11:59,147.6523757,58.1359913,77.46802465,233.106328
07/15/2016 18:11:59,75.39282671,60.47598405,69.80000725,150.5761323
07/15/2016 22:11:59,69.49360847,59,62.96,78.45010513
07/16/2016 02:11:59,100.5965609,59.61197535,61.59197535,59.72395835
07/16/2016 06:11:59,131.8935286,58.3519826,73.04,83.09594659
07/16/2016 10:11:59,64.16800757,59,77,71.02407596
07/16/2016 14:11:59,60.12159623,57.02,72.64401595,54.4880174
07/16/2016 18:11:59,67.45439845,55.43598405,69.25999275,67.43597479
07/16/2016 22:11:59,65.96959285,57.19999275,66.92,75.45002658
07/17/2016 02:11:59,122.8720955,55.43598405,64.43598405,70.84401555
07/17/2016 06:11:59,115.9935531,59.2159913,67.1359913,66.26198582
07/17/2016 10:11:59,96.38835992,55.43598405,75.02,60.53003101
07/17/2016 16:59:59,64.3439497,60.0800165,71.06,54.93000058
07/17/2016 20:59:59,64.74801247,60.079991,62.9599925,51.47001042
07/18/2016 00:59:59,88.4917371,60.979996,62.96,99.68979992
