DATE,Hour of Day,Day of Week,Outdoor Drybulb,Outdoor Dewpoint,Relative Humidity,Electric Demand (kW),Optimal (kW)
8/27/2016 8:00,8,6,60.08,55.94,0.86,44.712,61.99
8/27/2016 9:00,9,6,60.08,57.92,0.75,40.836,73.63
8/27/2016 10:00,10,6,66.02,57.02,0.65,46,83.22
8/27/2016 11:00,11,6,69.08,57.02,0.61,51.204,91.17
8/27/2016 12:00,12,6,71.06,59,0.64,59.544,100.21
8/27/2016 13:00,13,6,71.96,59,0.6,61.524,84.96
8/27/2016 14:00,14,6,73.94,59,0.6,61.76,77.48
8/27/2016 15:00,15,6,73.94,57.92,0.59,61.532,71.59
8/27/2016 16:00,16,6,73.04,59,0.61,61.48,67.3
8/27/2016 17:00,17,6,73.04,57.92,0.57,62.6,67.25
8/27/2016 18:00,18,6,73.94,59,0.61,62.992,62.35
8/27/2016 19:00,19,6,69.98,57.02,0.71,68.26,52.74
8/27/2016 20:00,20,6,66.92,57.02,0.71,72.436,59.56
8/27/2016 21:00,21,6,66.92,59,0.78,73.964,58.99
8/27/2016 22:00,22,6,66.02,59,0.81,68.14,61.76
8/27/2016 23:00,23,6,64.94,60.08,0.84,62.62,65.66
8/28/2016 0:00,0,7,64.94,60.98,0.9,60.836,71.42
8/28/2016 1:00,1,7,66.02,64.04,0.9,57.616,71.65
8/28/2016 2:00,2,7,66.92,64.04,0.9,56.272,69.01
8/28/2016 3:00,3,7,66.92,64.04,0.87,56.84,69.26
8/28/2016 4:00,4,7,68,64.04,0.84,56.828,68.94
8/28/2016 5:00,5,7,69.08,64.94,0.84,57.188,67.37
8/28/2016 6:00,6,7,69.98,64.94,0.84,57.252,65.66
8/28/2016 7:00,7,7,71.06,66.02,0.82,52.044,65.93
8/28/2016 8:00,8,7,71.96,66.02,0.82,49.168,63.46
8/28/2016 9:00,9,7,71.96,66.02,0.74,50.22,66.61
8/28/2016 10:00,10,7,75.02,68,0.71,54.996,66.19
8/28/2016 11:00,11,7,78.08,68,0.71,58.592,63.37
8/28/2016 12:00,12,7,78.08,69.08,0.72,58.984,61.87
8/28/2016 13:00,13,7,80.06,71.06,0.72,58.22,58.98
8/28/2016 14:00,14,7,80.96,71.06,0.72,58.436,56.75
8/28/2016 15:00,15,7,80.96,71.06,0.7,59.824,56.67
8/28/2016 16:00,16,7,82.04,71.06,0.65,60.772,57.87
8/28/2016 17:00,17,7,84.02,71.96,0.7,62.52,54.64
8/28/2016 18:00,18,7,82.94,71.96,0.76,61.568,53.06
8/28/2016 19:00,19,7,75.92,71.96,0.88,59.844,50.13
8/28/2016 20:00,20,7,75.92,71.96,0.88,62.664,52.48
8/28/2016 21:00,21,7,75.92,71.96,0.9,55.644,52.18
8/28/2016 22:00,22,7,75.02,71.96,0.9,52.76,53.33
8/28/2016 23:00,23,7,73.94,71.06,0.91,50.816,54.04
8/29/2016 0:00,0,1,73.04,71.96,0.96,52.024,51.54
8/29/2016 1:00,1,1,73.94,71.96,0.94,52.808,50.79
8/29/2016 2:00,2,1,73.94,71.96,0.94,51.608,53.97
8/29/2016 3:00,3,1,73.94,71.06,0.91,52.496,62.21
8/29/2016 4:00,4,1,73.94,71.06,0.94,58.808,75.88
8/29/2016 5:00,5,1,73.04,71.06,0.94,57.984,105.68
8/29/2016 6:00,6,1,73.04,71.06,0.97,56.952,141.58
8/29/2016 7:00,7,1,73.04,71.06,0.91,52.984,173.61
8/29/2016 8:00,8,1,73.94,71.06,0.91,49.976,183
8/29/2016 9:00,9,1,73.94,71.96,0.88,51.492,193.54
8/29/2016 10:00,10,1,75.92,71.96,0.79,55.708,207.38
8/29/2016 11:00,11,1,78.98,71.96,0.76,64.408,214.75
8/29/2016 12:00,12,1,80.06,71.96,0.72,67.976,216.87
8/29/2016 13:00,13,1,82.04,71.06,0.61,71.16,225.63
8/29/2016 14:00,14,1,86,71.06,0.61,71.324,235.17
8/29/2016 15:00,15,1,86,68,0.53,71.948,245.95
8/29/2016 16:00,16,1,87.08,68,0.55,73.56,259.97
8/29/2016 17:00,17,1,86,69.98,0.55,72.668,263.07
8/29/2016 18:00,18,1,87.98,69.98,0.61,72.844,228.1
8/29/2016 19:00,19,1,82.04,69.98,0.71,68.948,185.22
8/29/2016 20:00,20,1,80.06,69.98,0.71,68.672,164.99
8/29/2016 21:00,21,1,80.06,71.06,0.82,70.916,135.84
8/29/2016 22:00,22,1,77,71.06,0.88,66.168,118.04
8/29/2016 23:00,23,1,75.02,69.98,0.87,62.636,111.9
8/30/2016 0:00,0,2,73.94,69.98,0.9,60.332,110.54
8/30/2016 1:00,1,2,73.04,69.98,0.9,57.644,87.41
8/30/2016 2:00,2,2,73.04,69.98,0.9,57.82,71.45
8/30/2016 3:00,3,2,73.04,69.98,0.94,59.244,59.55
8/30/2016 4:00,4,2,71.96,71.06,0.97,59.444,60.32
8/30/2016 5:00,5,2,71.96,69.98,0.96,65.832,73.08
8/30/2016 6:00,6,2,71.06,69.98,0.96,70.22,108.1
8/30/2016 7:00,7,2,71.06,71.06,1,210.204,144.9
8/30/2016 8:00,8,2,71.06,71.06,0.97,230.824,169.26
8/30/2016 9:00,9,2,71.96,71.06,0.97,229.76,179.72
8/30/2016 10:00,10,2,71.96,71.06,0.97,272.1,188.94
8/30/2016 11:00,11,2,73.94,73.04,0.79,279.44,238.47
8/30/2016 12:00,12,2,82.04,73.94,0.72,273.412,244.37
8/30/2016 13:00,13,2,82.94,73.04,0.63,272.364,254.14
8/30/2016 14:00,14,2,87.08,73.04,0.63,271.944,262.76
8/30/2016 15:00,15,2,87.08,71.96,0.57,271.932,265.08
8/30/2016 16:00,16,2,89.06,71.06,0.59,264.184,263.11
8/30/2016 17:00,17,2,87.08,69.98,0.57,253.32,261
8/30/2016 18:00,18,2,87.08,69.98,0.61,242.852,249.3
8/30/2016 19:00,19,2,82.04,69.98,0.74,227.376,214
8/30/2016 20:00,20,2,78.98,69.98,0.74,211.552,191.79
8/30/2016 21:00,21,2,78.98,71.06,0.82,191.112,167.43
8/30/2016 22:00,22,2,77,71.06,0.82,164.848,166.48
8/30/2016 23:00,23,2,77,71.06,0.85,151.336,159.84
8/31/2016 0:00,0,3,75.92,71.06,0.88,112.248,159.88
8/31/2016 1:00,1,3,73.94,69.98,0.76,64.048,157.47
8/31/2016 2:00,2,3,78.08,69.98,0.76,63.072,129.23
8/31/2016 3:00,3,3,78.08,69.98,0.76,59.356,99.22
8/31/2016 4:00,4,3,78.08,69.08,0.74,60.44,81.53
8/31/2016 5:00,5,3,78.08,64.94,0.69,73.612,81.44
8/31/2016 6:00,6,3,75.92,62.96,0.71,78.452,98.7
8/31/2016 7:00,7,3,71.06,60.08,0.66,187.74,149.38
8/31/2016 8:00,8,3,71.96,60.08,0.66,187.552,153.26
8/31/2016 9:00,9,3,71.96,59,0.64,211.08,159.84
8/31/2016 10:00,10,3,71.96,59,0.54,215.42,201.94
8/31/2016 11:00,11,3,77,55.94,0.45,220.144,204.93
8/31/2016 12:00,12,3,78.98,55.04,0.44,216.892,216.34
8/31/2016 13:00,13,3,80.96,57.02,0.43,218.46,230.27
8/31/2016 14:00,14,3,82.04,57.02,0.43,222.516,236.01
8/31/2016 15:00,15,3,82.04,55.94,0.37,220.152,247.61
8/31/2016 16:00,16,3,84.92,57.02,0.41,220.708,257.46
8/31/2016 17:00,17,3,82.94,55.94,0.4,215.472,248.37
8/31/2016 18:00,18,3,82.94,55.94,0.41,211.164,236.38
8/31/2016 19:00,19,3,78.98,57.92,0.54,195.236,198.06
8/31/2016 20:00,20,3,75.92,57.92,0.54,174.516,180.48
8/31/2016 21:00,21,3,75.92,57.92,0.59,167.14,161.44
8/31/2016 22:00,22,3,73.04,59,0.66,157.424,147.33
8/31/2016 23:00,23,3,71.06,59,0.73,155.3,137.95
9/1/2016 0:00,0,4,68,59,0.78,128.256,138.08
9/1/2016 1:00,1,4,64.94,57.02,0.78,85.716,112.9
9/1/2016 2:00,2,4,64.04,57.02,0.78,61.888,92.97
9/1/2016 3:00,3,4,64.04,57.02,0.78,61.608,74.27
9/1/2016 4:00,4,4,64.04,57.02,0.84,61.92,61.74
9/1/2016 5:00,5,4,62.06,57.02,0.84,66.216,66.19
9/1/2016 6:00,6,4,62.06,55.94,0.83,73.532,79.87
9/1/2016 7:00,7,4,62.06,57.92,0.73,150.04,137.21
9/1/2016 8:00,8,4,66.92,57.92,0.73,155.932,148.64
9/1/2016 9:00,9,4,66.92,57.92,0.59,179.332,193.55
9/1/2016 10:00,10,4,73.04,57.02,0.48,193.844,206.61
9/1/2016 11:00,11,4,78.08,50,0.34,197.512,198.39
9/1/2016 12:00,12,4,80.96,53.96,0.37,206.976,230.72
9/1/2016 13:00,13,4,84.02,55.94,0.37,214.236,217.34
9/1/2016 14:00,14,4,84.92,55.94,0.37,218.224,244.13
9/1/2016 15:00,15,4,84.92,57.92,0.39,221.208,246.62
9/1/2016 16:00,16,4,86,53.96,0.34,228.656,244.45
9/1/2016 17:00,17,4,86,55.04,0.36,219.896,249.81
9/1/2016 18:00,18,4,84.92,55.04,0.4,205.976,216.59
9/1/2016 19:00,19,4,78.08,57.92,0.59,189.9,191.12
9/1/2016 20:00,20,4,73.04,57.92,0.59,165.408,163.99
9/1/2016 21:00,21,4,73.04,60.98,0.71,153.332,151.19
9/1/2016 22:00,22,4,71.06,64.04,0.84,144.764,130.21
9/1/2016 23:00,23,4,69.08,64.94,0.87,143.372,127.57
9/2/2016 0:00,0,5,69.08,64.94,0.81,114.144,142.73
9/2/2016 1:00,1,5,69.98,64.04,0.9,76.676,101.23
9/2/2016 2:00,2,5,66.92,64.04,0.9,76.04,83.61
9/2/2016 3:00,3,5,66.92,64.94,0.93,67.352,66.19
9/2/2016 4:00,4,5,66.92,64.04,0.93,64.968,61.13
9/2/2016 5:00,5,5,66.02,64.04,0.93,71.376,66.33
9/2/2016 6:00,6,5,66.02,64.04,0.97,75.676,80.83
9/2/2016 7:00,7,5,66.02,66.02,0.87,161.416,148.38
9/2/2016 8:00,8,5,69.98,66.02,0.87,160.176,153.15
9/2/2016 9:00,9,5,69.98,68,0.84,186.644,190.43
9/2/2016 10:00,10,5,73.04,68,0.74,212.964,211.62
9/2/2016 11:00,11,5,77,62.96,0.54,221.348,232.92
9/2/2016 12:00,12,5,80.96,64.04,0.51,224.756,243.04
9/2/2016 13:00,13,5,84.92,62.06,0.43,225.468,245.68
9/2/2016 14:00,14,5,87.08,62.06,0.43,230.244,255.74
9/2/2016 15:00,15,5,87.08,66.02,0.52,230.628,260.9
9/2/2016 16:00,16,5,86,66.02,0.53,228.648,257.89
9/2/2016 17:00,17,5,84.92,68,0.61,225.432,262.93
9/2/2016 18:00,18,5,82.94,69.08,0.67,220.66,249.6
9/2/2016 19:00,19,5,78.08,71.06,0.85,203.404,214.17
9/2/2016 20:00,20,5,75.92,71.06,0.85,186.48,187.05
9/2/2016 21:00,21,5,75.92,71.06,0.88,162.064,168.81
9/2/2016 22:00,22,5,75.02,71.06,0.91,137.36,158.5
9/2/2016 23:00,23,5,73.94,71.06,0.88,135.788,161.39
9/3/2016 0:00,0,6,75.02,71.06,0.88,109.128,118.1
9/3/2016 1:00,1,6,75.02,71.06,0.85,69.248,119
9/3/2016 2:00,2,6,75.92,71.06,0.85,53.46,95.82
9/3/2016 3:00,3,6,75.92,71.06,0.85,53.056,77.41
9/3/2016 4:00,4,6,75.92,71.96,0.9,52.92,66.41
9/3/2016 5:00,5,6,75.02,71.96,0.88,53.448,63.2
9/3/2016 6:00,6,6,75.92,71.96,0.88,99.188,60.62
9/3/2016 7:00,7,6,75.92,71.96,0.85,129.936,61.59
9/3/2016 8:00,8,6,77,71.96,0.85,118.22,61.57
9/3/2016 9:00,9,6,77,73.04,0.82,127.752,66.99
9/3/2016 10:00,10,6,78.98,71.96,0.76,136.192,74.67
9/3/2016 11:00,11,6,80.06,73.04,0.79,150.276,78.26
9/3/2016 12:00,12,6,80.06,73.04,0.77,156.796,98.5
9/3/2016 13:00,13,6,84.92,73.04,0.65,147.848,88.5
9/3/2016 14:00,14,6,86,71.96,0.59,68.036,73.82
9/3/2016 15:00,15,6,87.98,71.06,0.56,64.156,63.97
9/3/2016 16:00,16,6,89.06,71.96,0.59,64.004,52.92
9/3/2016 17:00,17,6,87.98,71.06,0.59,61.984,48.65
9/3/2016 18:00,18,6,87.08,71.96,0.72,58.468,44.71
9/3/2016 19:00,19,6,80.96,73.94,0.82,56.52,48.06
9/3/2016 20:00,20,6,80.06,73.94,0.82,65.036,51.92
9/3/2016 21:00,21,6,80.06,73.94,0.85,69.512,53.24
9/3/2016 22:00,22,6,78.98,66.92,0.69,68.652,57
9/3/2016 23:00,23,6,78.08,66.02,0.69,66.976,57.56
9/4/2016 0:00,0,7,77,64.94,0.69,67.204,63.31
9/4/2016 1:00,1,7,71.96,62.96,0.93,68.212,52.78
9/4/2016 2:00,2,7,64.94,62.96,0.93,65.704,54.75
9/4/2016 3:00,3,7,64.94,62.96,0.93,63.08,54.27
9/4/2016 4:00,4,7,64.94,60.98,0.9,62.228,54.45
9/4/2016 5:00,5,7,64.04,62.06,0.93,62.112,53.72
9/4/2016 6:00,6,7,64.04,62.06,0.9,61.824,55.44
9/4/2016 7:00,7,7,64.94,60.98,0.84,59.368,57.71
9/4/2016 8:00,8,7,66.02,60.98,0.84,51.308,57.78
9/4/2016 9:00,9,7,66.02,60.98,0.73,47.6,64.52
9/4/2016 10:00,10,7,69.98,57.92,0.59,53.388,69.46
9/4/2016 11:00,11,7,73.04,55.04,0.5,61.284,70.67
9/4/2016 12:00,12,7,75.02,53.06,0.45,63.204,70.56
9/4/2016 13:00,13,7,75.92,51.98,0.42,64.028,64.21
9/4/2016 14:00,14,7,77,51.98,0.42,64.5,60
9/4/2016 15:00,15,7,77,51.98,0.38,65.064,59.67
9/4/2016 16:00,16,7,80.06,50,0.36,65.548,58.3
9/4/2016 17:00,17,7,78.98,50,0.37,65.584,58.19
9/4/2016 18:00,18,7,78.08,48.92,0.37,64.244,59.07
9/4/2016 19:00,19,7,73.94,60.08,0.73,64.3,51.94
9/4/2016 20:00,20,7,69.08,60.08,0.73,69.94,55.08
9/4/2016 21:00,21,7,69.08,60.08,0.79,72.884,53.74
9/4/2016 22:00,22,7,66.92,60.08,0.81,73.048,54.45
9/4/2016 23:00,23,7,66.02,59,0.81,71.084,55.71
9/5/2016 0:00,0,1,64.94,59,0.87,67.28,53.61
9/5/2016 1:00,1,1,62.06,57.02,0.9,64.728,49.91
9/5/2016 2:00,2,1,60.08,57.02,0.9,59.5,54.13
9/5/2016 3:00,3,1,60.08,57.02,0.9,58.584,61.7
9/5/2016 4:00,4,1,60.08,55.94,0.9,63.944,74.59
9/5/2016 5:00,5,1,59,55.94,0.9,64.5,96.65
9/5/2016 6:00,6,1,59,53.06,0.87,135.436,122.84
9/5/2016 7:00,7,1,57.92,55.94,0.78,141.42,157.6
9/5/2016 8:00,8,1,62.96,55.94,0.78,150.2,169.16
9/5/2016 9:00,9,1,62.96,57.02,0.71,158.928,185.58
9/5/2016 10:00,10,1,66.92,57.02,0.64,207.028,196.73
9/5/2016 11:00,11,1,69.98,57.02,0.57,219.404,204.49
9/5/2016 12:00,12,1,73.04,53.96,0.48,217.848,202.91
9/5/2016 13:00,13,1,75.92,51.98,0.43,217.716,206.59
9/5/2016 14:00,14,1,75.92,51.98,0.43,218.004,213.67
9/5/2016 15:00,15,1,75.92,53.06,0.48,217.776,223.79
9/5/2016 16:00,16,1,73.94,50,0.44,217.124,225.12
9/5/2016 17:00,17,1,73.04,51.08,0.49,209.388,210.07
9/5/2016 18:00,18,1,71.06,48.92,0.47,196.728,174.34
9/5/2016 19:00,19,1,66.92,51.08,0.61,183.596,149.22
9/5/2016 20:00,20,1,64.94,51.08,0.61,183.52,140.52
9/5/2016 21:00,21,1,64.94,53.06,0.68,175.38,139.64
9/5/2016 22:00,22,1,64.04,51.98,0.7,159.524,139.54
9/5/2016 23:00,23,1,62.06,51.98,0.72,148.016,138.86
9/6/2016 0:00,0,2,60.98,51.08,0.7,119.256,143.85
9/6/2016 1:00,1,2,60.98,51.98,0.72,84.7,118.22
9/6/2016 2:00,2,2,60.98,51.98,0.72,64.328,93.2
9/6/2016 3:00,3,2,60.98,51.98,0.75,61.192,73.13
9/6/2016 4:00,4,2,60.08,51.98,0.75,62.532,67.28
9/6/2016 5:00,5,2,60.08,51.98,0.78,66.86,66.14
9/6/2016 6:00,6,2,59,53.06,0.84,74.044,76.01
9/6/2016 7:00,7,2,59,55.04,0.73,129.784,131.4
9/6/2016 8:00,8,2,64.04,55.04,0.73,135.224,142.61
9/6/2016 9:00,9,2,64.04,55.04,0.73,133.696,155.62
9/6/2016 10:00,10,2,64.04,55.04,0.66,133.768,166.46
9/6/2016 11:00,11,2,66.92,53.96,0.57,146.596,180.01
9/6/2016 12:00,12,2,69.98,53.96,0.55,186.072,187.88
9/6/2016 13:00,13,2,71.96,53.96,0.53,199.848,187.76
9/6/2016 14:00,14,2,71.96,53.96,0.53,201.5,193.99
9/6/2016 15:00,15,2,71.96,55.94,0.57,202.636,206.31
9/6/2016 16:00,16,2,71.96,57.02,0.64,197.4,210.32
9/6/2016 17:00,17,2,69.98,55.04,0.61,192.856,209.62
9/6/2016 18:00,18,2,69.08,53.96,0.61,182.26,195.32
9/6/2016 19:00,19,2,66.02,55.94,0.75,172.228,169.88
9/6/2016 20:00,20,2,64.04,55.94,0.75,168.256,159.58
9/6/2016 21:00,21,2,64.04,57.02,0.81,167.084,151.2
9/6/2016 22:00,22,2,62.96,57.02,0.84,139.8,137.18
9/6/2016 23:00,23,2,62.06,57.92,0.86,129.128,126.79
9/7/2016 0:00,0,3,62.06,57.92,0.9,100.768,120.84
9/7/2016 1:00,1,3,62.06,59,0.9,68.4,101.8
9/7/2016 2:00,2,3,62.06,59,0.9,66.356,81.19
9/7/2016 3:00,3,3,62.06,59,0.9,53.288,67.83
9/7/2016 4:00,4,3,60.98,59,0.9,51.816,63.15
9/7/2016 5:00,5,3,62.06,57.92,0.9,55.86,65.46
9/7/2016 6:00,6,3,60.98,57.92,0.86,59.732,84.79
9/7/2016 7:00,7,3,60.98,57.92,0.9,116.936,105.49
9/7/2016 8:00,8,3,60.98,57.92,0.86,133.724,140.29
9/7/2016 9:00,9,3,62.06,57.02,0.78,147.492,150.61
9/7/2016 10:00,10,3,64.04,57.02,0.76,159.792,158.67
9/7/2016 11:00,11,3,64.94,57.92,0.7,176.364,172.64
9/7/2016 12:00,12,3,68,57.02,0.59,177.312,191.44
9/7/2016 13:00,13,3,71.96,57.02,0.59,178.32,184.65
9/7/2016 14:00,14,3,71.96,57.02,0.59,199.756,191.14
9/7/2016 15:00,15,3,71.96,57.02,0.57,197.592,201.74
9/7/2016 16:00,16,3,73.04,57.92,0.57,201.136,216.03
9/7/2016 17:00,17,3,73.94,57.92,0.59,199.588,218.39
9/7/2016 18:00,18,3,73.04,59,0.61,194.58,217.68
9/7/2016 19:00,19,3,69.08,59,0.76,178.08,180.3
9/7/2016 20:00,20,3,66.92,59,0.76,174.42,175.75
9/7/2016 21:00,21,3,66.92,59,0.84,154.804,151.23
9/7/2016 22:00,22,3,64.04,60.08,0.9,140.288,130.32
9/7/2016 23:00,23,3,62.96,60.08,0.9,127.408,122.53
9/8/2016 0:00,0,4,62.96,60.08,0.93,101.008,118.97
9/8/2016 1:00,1,4,64.04,60.98,0.9,67.736,104.82
9/8/2016 2:00,2,4,64.04,60.98,0.9,56.06,83.21
9/8/2016 3:00,3,4,64.04,60.08,0.9,56.204,68.16
9/8/2016 4:00,4,4,62.96,60.08,0.9,55.732,63.24
9/8/2016 5:00,5,4,62.96,60.08,0.87,60.152,69.84
9/8/2016 6:00,6,4,64.04,59,0.87,69.38,81.37
9/8/2016 7:00,7,4,62.96,60.98,0.84,133.056,127.08
9/8/2016 8:00,8,4,66.02,60.98,0.84,140.432,144.36
9/8/2016 9:00,9,4,66.02,60.98,0.75,153.656,171.79
9/8/2016 10:00,10,4,69.08,62.06,0.71,164.732,186.82
9/8/2016 11:00,11,4,71.96,60.98,0.66,187.268,197.08
9/8/2016 12:00,12,4,73.04,62.06,0.69,194.132,197.55
9/8/2016 13:00,13,4,73.94,62.96,0.64,203.296,216.53
9/8/2016 14:00,14,4,75.92,64.04,0.62,213.612,224.6
9/8/2016 15:00,15,4,78.08,64.04,0.6,210.532,241.1
9/8/2016 16:00,16,4,78.98,64.94,0.66,210.648,245.71
9/8/2016 17:00,17,4,77,66.02,0.71,204.704,251.04
9/8/2016 18:00,18,4,75.92,66.92,0.76,191.776,235.76
9/8/2016 19:00,19,4,75.02,68,0.84,175.036,205.74
9/8/2016 20:00,20,4,73.04,68,0.84,168.116,182.34
9/8/2016 21:00,21,4,73.04,69.08,0.87,153.332,161.74
9/8/2016 22:00,22,4,73.04,69.08,0.91,130.024,146.33
9/8/2016 23:00,23,4,71.96,69.08,0.91,122.976,143.56
9/9/2016 0:00,0,5,71.96,57.92,0.68,112.588,169.74
9/9/2016 1:00,1,5,66.02,53.96,0.72,84.028,126.46
9/9/2016 2:00,2,5,62.96,53.96,0.72,82.764,109.93
9/9/2016 3:00,3,5,62.96,53.06,0.72,62.552,85.7
9/9/2016 4:00,4,5,62.06,53.06,0.75,59.456,69.36
9/9/2016 5:00,5,5,60.98,51.98,0.75,63.072,67.58
9/9/2016 6:00,6,5,60.08,51.98,0.78,68.46,76.45
9/9/2016 7:00,7,5,60.08,51.98,0.7,137.092,114.87
9/9/2016 8:00,8,5,62.06,51.98,0.7,144.7,130.07
9/9/2016 9:00,9,5,62.06,50,0.6,169.456,147.55
9/9/2016 10:00,10,5,64.04,48.92,0.54,189.82,158.02
9/9/2016 11:00,11,5,66.02,50,0.51,193.472,175.07
9/9/2016 12:00,12,5,69.08,50,0.49,195.212,184.34
9/9/2016 13:00,13,5,71.96,48.92,0.41,197.528,192.3
9/9/2016 14:00,14,5,73.94,48.92,0.41,200.228,196.44
9/9/2016 15:00,15,5,73.94,50,0.41,200.048,212.16
9/9/2016 16:00,16,5,75.02,48.92,0.4,201.68,216.64
9/9/2016 17:00,17,5,75.02,50,0.41,196.952,224.03
9/9/2016 18:00,18,5,75.02,55.04,0.61,189.528,207.2
9/9/2016 19:00,19,5,66.02,55.04,0.75,180.928,167.95
9/9/2016 20:00,20,5,62.96,55.04,0.75,174.988,158.78
9/9/2016 21:00,21,5,62.96,53.96,0.75,163.308,151.92
9/9/2016 22:00,22,5,62.06,51.98,0.67,151.812,151.85
9/9/2016 23:00,23,5,62.96,53.06,0.78,151.032,131.11
9/10/2016 0:00,0,6,60.08,48.02,0.67,126.348,109.68
9/10/2016 1:00,1,6,57.02,44.96,0.69,93.884,96.11
9/10/2016 2:00,2,6,55.04,44.96,0.69,83.812,78.7
9/10/2016 3:00,3,6,55.04,44.96,0.72,65.768,68.31
9/10/2016 4:00,4,6,53.96,46.04,0.77,64.896,63.15
9/10/2016 5:00,5,6,53.06,46.94,0.8,63.376,60.65
9/10/2016 6:00,6,6,53.06,46.94,0.8,68.104,60.08
9/10/2016 7:00,7,6,51.98,48.02,0.75,71.468,63.3
9/10/2016 8:00,8,6,55.94,48.02,0.75,68.684,65.49
9/10/2016 9:00,9,6,55.94,50,0.69,68.2,73.65
9/10/2016 10:00,10,6,60.08,53.06,0.68,72.568,82.58
9/10/2016 11:00,11,6,64.04,53.06,0.61,70.556,95.01
9/10/2016 12:00,12,6,66.92,51.98,0.57,90.472,104.89
9/10/2016 13:00,13,6,69.08,51.98,0.53,97.496,87.84
9/10/2016 14:00,14,6,69.98,51.98,0.53,60.132,80.35
9/10/2016 15:00,15,6,69.98,51.08,0.53,63.408,73.99
9/10/2016 16:00,16,6,69.08,46.94,0.45,63.256,72.42
9/10/2016 17:00,17,6,69.08,50,0.55,62.572,65.2
9/10/2016 18:00,18,6,66.92,55.94,0.75,65.372,56.04
9/10/2016 19:00,19,6,60.08,57.92,0.9,71.556,51.38
9/10/2016 20:00,20,6,60.98,57.92,0.9,67.44,56.47
9/10/2016 21:00,21,6,60.98,57.92,0.9,64.396,57.56
9/10/2016 22:00,22,6,60.98,57.92,0.9,59.392,60.17
9/10/2016 23:00,23,6,60.98,57.92,0.93,58.196,61.55
9/11/2016 0:00,0,7,60.08,57.92,0.93,56.696,70.5
9/11/2016 1:00,1,7,59,55.94,0.9,56.66,67.15
9/11/2016 2:00,2,7,59,55.04,0.9,56.188,65.65
9/11/2016 3:00,3,7,57.92,55.04,0.9,58.752,64.1
9/11/2016 4:00,4,7,57.92,51.98,0.83,60.544,65.04
9/11/2016 5:00,5,7,57.02,48.92,0.83,59.868,61.23
9/11/2016 6:00,6,7,53.06,46.94,0.8,60.048,60.93
9/11/2016 7:00,7,7,51.98,46.04,0.77,56.048,61.45
9/11/2016 8:00,8,7,53.06,46.04,0.77,54.608,61.2
9/11/2016 9:00,9,7,53.06,44.96,0.67,49.816,65.39
9/11/2016 10:00,10,7,55.94,46.04,0.65,49.772,66.71
9/11/2016 11:00,11,7,57.92,46.04,0.58,59.596,70.05
9/11/2016 12:00,12,7,60.98,44.96,0.52,60.896,71.24
9/11/2016 13:00,13,7,64.94,44.06,0.44,61.86,71.47
9/11/2016 14:00,14,7,66.92,44.06,0.44,61.144,68.71
9/11/2016 15:00,15,7,66.92,44.06,0.41,62.888,68.51
9/11/2016 16:00,16,7,69.08,46.04,0.42,62.94,67.32
9/11/2016 17:00,17,7,69.98,44.96,0.42,62.564,64.37
9/11/2016 18:00,18,7,69.08,44.06,0.44,63.12,62.13
9/11/2016 19:00,19,7,64.04,44.96,0.53,61.048,59.01
9/11/2016 20:00,20,7,62.06,44.96,0.53,67.544,60.46
9/11/2016 21:00,21,7,62.06,48.02,0.7,69.164,56.57
9/11/2016 22:00,22,7,57.92,50,0.83,68.964,54.68
9/11/2016 23:00,23,7,55.04,48.92,0.83,68.916,56.68
9/12/2016 0:00,0,1,53.96,48.92,0.86,68.12,57.89
9/12/2016 1:00,1,1,53.06,46.94,0.86,65.124,56.33
9/12/2016 2:00,2,1,51.08,46.94,0.86,62.06,58.88
9/12/2016 3:00,3,1,51.08,46.04,0.86,62.74,61.61
9/12/2016 4:00,4,1,50,44.06,0.8,68.224,69.29
9/12/2016 5:00,5,1,50,42.98,0.8,68.544,76.43
9/12/2016 6:00,6,1,48.92,42.98,0.8,95.004,91.34
9/12/2016 7:00,7,1,48.92,42.98,0.83,101.464,109.54
9/12/2016 8:00,8,1,48.02,42.98,0.77,113.152,133.78
9/12/2016 9:00,9,1,50,44.06,0.66,123.536,152.49
9/12/2016 10:00,10,1,55.04,44.96,0.6,143.376,165.66
9/12/2016 11:00,11,1,59,46.04,0.52,165.82,184.39
9/12/2016 12:00,12,1,64.04,44.96,0.48,196.664,191.99
9/12/2016 13:00,13,1,66.92,42.08,0.39,200.508,191.72
9/12/2016 14:00,14,1,68,42.08,0.39,206.96,193.47
9/12/2016 15:00,15,1,68,44.96,0.43,208.348,205.11
9/12/2016 16:00,16,1,68,48.02,0.52,202.952,210.24
9/12/2016 17:00,17,1,66.02,50,0.58,197.128,206.49
9/12/2016 18:00,18,1,64.94,48.92,0.56,187.204,186.16
9/12/2016 19:00,19,1,62.06,48.92,0.69,174.568,153.79
9/12/2016 20:00,20,1,59,48.92,0.69,163.956,136.7
9/12/2016 21:00,21,1,59,48.92,0.72,154.852,125.49
9/12/2016 22:00,22,1,57.92,48.02,0.75,144.012,116.88
9/12/2016 23:00,23,1,55.94,48.02,0.77,126.752,112.86
9/13/2016 0:00,0,2,55.04,48.02,0.8,108.388,113.31
9/13/2016 1:00,1,2,51.08,48.02,0.86,77.992,92.83
9/13/2016 2:00,2,2,51.98,48.02,0.86,67.292,78.65
